"Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Vehicle ID","Test Veh Configuration #","Test Veh Displacement (L)","Actual Tested Testgroup","Vehicle Type","Rated Horsepower","# of Cylinders and Rotors","Engine Code","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Transmission Overdrive Code","Transmission Overdrive Desc","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Shift Indicator Light Use Cd","Shift Indicator Light Use Desc","Test Number","Test Originator","Analytically Derived FE?","ADFE Test Number","ADFE Total Road Load HP","ADFE Equiv. Test Weight (lbs.)","ADFE N/V Ratio","Test Procedure Cd","Test Procedure Description","Test Fuel Type Cd","Test Fuel Type Description","Test Category","THC (g/mi)","CO (g/mi)","CO2 (g/mi)","NOx (g/mi)","PM (g/mi)","CH4 (g/mi)","N2O (g/mi)","RND_ADJ_FE","FE_UNIT","FE Bag 1","FE Bag 2","FE Bag 3","FE Bag 4","DT-Inertia Work Ratio Rating","DT-Absolute Speed Change Ratg","DT-Energy Economy Rating","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Aftertreatment Device Cd","Aftertreatment Device Desc","Police - Emergency Vehicle?","Averaging Group ID","Averaging Weighting Factor","Averaging Method Cd","Averging Method Desc"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024442","MFR","No","",,,,"11","Cold CO","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0311,0.24,417,,,0.0052,,24.4,"MPG",19.2,25.3,28.2,,,,,46.243,0.47747,0.025672,-5.584,0.46991,0.022855,"OC","Oxidation catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024445","MFR","No","",,,,"95","SC03","19","Federal Cert Diesel 7-15 PPM Sulfur","SC03",0.0035,0,361,0.094,0.001,0.0029,,28.2,"MPG",,,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024445","MFR","No","",,,,"95","SC03","19","Federal Cert Diesel 7-15 PPM Sulfur","SC03",0.0035,0,361,0.094,0.001,0.0029,,28.2,"MPG",,,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"OC","Oxidation catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024445","MFR","No","",,,,"95","SC03","19","Federal Cert Diesel 7-15 PPM Sulfur","SC03",0.0035,0,361,0.094,0.001,0.0029,,28.2,"MPG",,,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024447","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.0006,0,358,0.036,0.002,0.0006,,28.4,"MPG",19.1,33,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024447","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.0006,0,358,0.036,0.002,0.0006,,28.4,"MPG",19.1,33,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024447","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.0006,0,358,0.036,0.002,0.0006,,28.4,"MPG",19.1,33,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"OC","Oxidation catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024794","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0234,0.34,356,0.031,0.001,0.015,0.01,28.5,"MPG",26.2,28.6,30.6,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024794","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0234,0.34,356,0.031,0.001,0.015,0.01,28.5,"MPG",26.2,28.6,30.6,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024794","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0234,0.34,356,0.031,0.001,0.015,0.01,28.5,"MPG",26.2,28.6,30.6,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"OC","Oxidation catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024795","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.0019,0,231,0,0,0.0018,0.01,44,"MPG",,,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"OC","Oxidation catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024795","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.0019,0,231,0,0,0.0018,0.01,44,"MPG",,,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",0,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024795","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.0019,0,231,0,0,0.0018,0.01,44,"MPG",,,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",1,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024444","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.0009,0,351,0.024,0.002,0.0008,,29,"MPG",19.3,33.9,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",1,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024444","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.0009,0,351,0.024,0.002,0.0008,,29,"MPG",19.3,33.9,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"OC","Oxidation catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",1,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024444","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.0009,0,351,0.024,0.002,0.0008,,29,"MPG",19.3,33.9,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",1,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024796","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0259,0.31,340,0.033,0.001,0.0151,0.01,29.9,"MPG",26.8,30.9,30.5,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",1,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024796","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0259,0.31,340,0.033,0.001,0.0151,0.01,29.9,"MPG",26.8,30.9,30.5,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5","E4UG-QAQ",1,2.967,"EADXJ03.04UG","Both",240,6,"CPHB","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,24.7,"1","Not eqipped","EADX10024796","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0259,0.31,340,0.033,0.001,0.0151,0.01,29.9,"MPG",26.8,30.9,30.5,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,"OC","Oxidation catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5 Hybrid","DHUB-Q5H",0,1.984,"DADXT02.0HUB","Truck",211,4,"CHJA","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.76,30.3,"1","Not eqipped","DADX10021667","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0197,1.15,323,0.022,0.004,0.0084,,27.5,"MPG",18.3,32.1,,,,,,47.21,-0.217,0.027063,-2.473,-0.2242,0.025143,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5 Hybrid","DHUB-Q5H",0,1.984,"DADXT02.0HUB","Truck",211,4,"CHJA","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.76,30.3,"1","Not eqipped","DADX10021669","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0111,0.573,324,0.011,,0.0026,,27.5,"MPG",,,,,,,,47.21,-0.217,0.027063,-2.473,-0.2242,0.025143,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5 Hybrid","DHUB-Q5H",0,1.984,"DADXT02.0HUB","Truck",211,4,"CHJA","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.76,30.3,"1","Not eqipped","DADX10021670","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.2453,1.3,382,0.091,,0.0136,,23.1,"MPG",21.2,22.5,26.4,,,,,51.931,-0.1953,0.029769,-2.226,0.02976,0.027657,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5 Hybrid","DHUB-Q5H",0,1.984,"DADXT02.0HUB","Truck",211,4,"CHJA","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.76,30.3,"1","Not eqipped","DADX10021823","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.032,0.93,292,0.027,0.005,0.0099,0.01,30.4,"MPG",23.3,37.5,26.7,37.9,,,,47.21,-0.217,0.027063,-2.473,-0.2242,0.025143,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","Q5 Hybrid","DHUB-Q5H",0,1.984,"DADXT02.0HUB","Truck",211,4,"CHJA","SA","Semi-Automatic",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.76,30.3,"1","Not eqipped","DADX10021824","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0303,0.46,223,0.008,,0.0095,0.01,39.9,"MPG",,,,,,,,47.21,-0.217,0.027063,-2.473,-0.2242,0.025143,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","RS7","E3UJ-RSQ",0,3.993,"EADXV04.03UJ","Car",560,8,"CRDB","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,27.2,"1","Not eqipped","EADX10024738","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0164,0.35,467,0.019,,0.005,0.01,19.1,"MPG",18.5,18.3,21.7,,,,,62.947,0.02532,0.019439,2.473,-0.1045,0.017868,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","RS7","E3UJ-RSQ",0,3.993,"EADXV04.03UJ","Car",560,8,"CRDB","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,27.2,"1","Not eqipped","EADX10024739","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0049,0.08,474,0.016,,0.0015,,18.9,"MPG",,,,,,,,62.947,0.02532,0.019439,2.473,-0.1045,0.017868,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","RS7","E3UJ-RSQ",0,3.993,"EADXV04.03UJ","Car",560,8,"CRDB","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,27.2,"1","Not eqipped","EADX10024740","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0304,0.37,378,0.011,,0.0117,,23.6,"MPG",14.5,28.8,,,,,,62.947,0.02532,0.019439,2.473,-0.1045,0.017868,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","RS7","E3UJ-RSQ",0,3.993,"EADXV04.03UJ","Car",560,8,"CRDB","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,27.2,"1","Not eqipped","EADX10024742","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.1658,2.09,572,0.017,,0.0265,,15.5,"MPG",11.7,15.6,19.9,,,,,69.241,0.02785,0.021383,2.72,-0.094,0.019654,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","RS7","E3UJ-RSQ",0,3.993,"EADXV04.03UJ","Car",560,8,"CRDB","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,27.2,"1","Not eqipped","EADX10025150","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0269,0.18,253,0.002,,0.0092,0.01,35.3,"MPG",,,,,,,,62.947,0.02532,0.019439,2.473,-0.1045,0.017868,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","RS7","E3UJ-RSQ",0,3.993,"EADXV04.03UJ","Car",560,8,"CRDB","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,27.2,"1","Not eqipped","EADX10032622","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0239,0.36,532,0.036,,0.0052,0.01,16.8,"MPG",16.3,15.6,20.2,,99.99,99.99,99.99,62.947,0.02532,0.019439,2.473,-0.1045,0.017868,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","RS7","E3UJ-RSQ",0,3.993,"EADXV04.03UJ","Car",560,8,"CRDB","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,27.2,"1","Not eqipped","EADX10032623","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0243,0.12,286,0.008,,0.0116,0.01,31.3,"MPG",,,,,99.99,99.99,99.99,62.947,0.02532,0.019439,2.473,-0.1045,0.017868,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","RS7","E3UJ-RSQ",0,3.993,"EADXV04.03UJ","Car",560,8,"CRDB","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,27.2,"1","Not eqipped","EADX10032624","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0268,0.34,422,0.024,,0.0122,,21.2,"MPG",12.8,26,,,99.99,99.99,99.99,62.947,0.02532,0.019439,2.473,-0.1045,0.017868,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","RS7","E3UJ-RSQ",0,3.993,"EADXV04.03UJ","Car",560,8,"CRDB","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,27.2,"1","Not eqipped","EADX10032625","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.1104,1.92,658,0.041,,0.017,,13.5,"MPG",11,13.1,17.3,,99.99,99.99,99.99,69.241,0.02785,0.021383,2.72,-0.094,0.019654,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","RS7","E3UJ-RSQ",0,3.993,"EADXV04.03UJ","Car",560,8,"CRDB","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"Y","A","All Wheel Drive","2","Top gear ration < 1",4750,3.08,27.2,"1","Not eqipped","EADX10032626","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.007,0.11,526,0.017,,0.0009,,17,"MPG",,,,,99.99,99.99,99.99,62.947,0.02532,0.019439,2.473,-0.1045,0.017868,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BAQ",0,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","AM","Automated Manual",7,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.88,32.7,"1","Not eqipped","DADX10020012","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0156,0.3,396,0.02,0.003,0.0031,0.01,22.4,"MPG",21.4,21.5,25.3,,,,,41.59,0.34725,0.01682,1.012,0.40512,0.015481,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BAQ",0,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","AM","Automated Manual",7,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.88,32.7,"1","Not eqipped","DADX10020013","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0072,0.09,248,0.006,,0.0028,0.01,35.8,"MPG",,,,,,,,41.59,0.34725,0.01682,1.012,0.40512,0.015481,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BAQ",0,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","AM","Automated Manual",7,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.88,32.7,"1","Not eqipped","DADX10020014","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0328,0.9,356,0.014,,0.0054,0.01,24.9,"MPG",15.3,30.2,,,,,,41.59,0.34725,0.01682,1.012,0.40512,0.015481,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BAQ",0,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","AM","Automated Manual",7,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.88,32.7,"1","Not eqipped","DADX10020015","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0086,0.06,448,0.019,,0.0013,0.01,19.8,"MPG",,,,,,,,41.59,0.34725,0.01682,1.012,0.40512,0.015481,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BAQ",0,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","AM","Automated Manual",7,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.88,32.7,"1","Not eqipped","DADX10020016","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.2812,1.29,455,0.018,,0.0218,0.01,19.4,"MPG",17.5,18.6,23.4,,,,,45.749,0.38197,0.018502,1.113,0.0185,0.017029,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BAQ",1,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","AM","Automated Manual",7,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,3.88,32.7,"1","Not eqipped","DADX10020019","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0331,0.93,376,0.015,,0.0051,0.01,23.5,"MPG",14.7,28.3,,,,,,45.636,0.34363,0.018741,5.283,0.20256,0.019439,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BAQ",1,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","AM","Automated Manual",7,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,3.88,32.7,"1","Not eqipped","DADX10020020","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0123,0.13,460,0.019,,0.0018,0.01,19.3,"MPG",,,,,,,,45.636,0.34363,0.018741,5.283,0.20256,0.019439,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BAQ",1,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","AM","Automated Manual",7,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,3.88,32.7,"1","Not eqipped","DADX10020021","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.357,1.7,472,0.021,,0.0269,0.01,18.7,"MPG",16.5,18,22.5,,,,,50.2,0.37799,0.020615,5.811,0.02061,0.021383,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BAQ",1,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","AM","Automated Manual",7,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,3.88,32.7,"1","Not eqipped","DADX10020439","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0176,0.38,401,0.017,,0.0042,0.01,22.1,"MPG",20.9,21.3,25.2,,,,,45.636,0.34363,0.018741,5.283,0.20256,0.019439,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BAQ",1,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","AM","Automated Manual",7,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,3.88,32.7,"1","Not eqipped","DADX10020440","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0172,0.21,256,0.006,,0.0061,0.01,34.7,"MPG",,,,,,,,45.636,0.34363,0.018741,5.283,0.20256,0.019439,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BMQ",0,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.68,39.1,"2","Equipped, not shifted by SIL","DADX10020022","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0334,0.39,443,0.024,0.004,0.006,0.01,20,"MPG",19.4,18.9,23.2,,,,,40.915,0.31469,0.016995,20.008,-0.0144,0.018217,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Audi","ADX","AUDI","S5","D3UF-BMQ",0,2.995,"DADXJ03.03UF","Both",333,6,"CGXC","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.68,39.1,"2","Equipped, not shifted by SIL","DADX10020023","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0148,0.21,266,0.006,,0.0059,0.01,33.4,"MPG",,,,,,,,40.915,0.31469,0.016995,20.008,-0.0144,0.018217,"TWC","Three-way catalyst","N","",,"N","No averaging"
